DepartamentoCodigo;Departamento;MunicipioCodigo;Municipio;Año;IRCArural;Nivel de riesgo rural
11;Bogotá, D.C.;11001;Bogotá, D.C.;2,024;14.8;Riesgo medio
13;Bolívar;13001;Cartagena de Indias;2,024;2.4;Sin riesgo
13;Bolívar;13062;Arroyohondo;2,024;6.3;Bajo riesgo
13;Bolívar;13074;Barranco de Loba;2,024;32.3;Riesgo medio
13;Bolívar;13248;El Guamo;2,024;0;Sin riesgo
13;Bolívar;13430;Magangué;2,024;13.9;Bajo riesgo
13;Bolívar;13433;Mahates;2,024;29.8;Riesgo medio
13;Bolívar;13442;María La Baja;2,024;1.2;Sin riesgo
13;Bolívar;13458;Montecristo;2,024;12.5;Bajo riesgo
13;Bolívar;13657;San Juan Nepomuceno;2,024;33.3;Riesgo medio
13;Bolívar;13838;Turbana;2,024;0;Sin riesgo
13;Bolívar;13873;Villanueva;2,024;0;Sin riesgo
13;Bolívar;13894;Zambrano;2,024;26.6;Riesgo medio
15;Boyacá;15001;Tunja;2,024;10.9;Bajo riesgo
15;Boyacá;15022;Almeida;2,024;32.5;Riesgo medio
15;Boyacá;15047;Aquitania;2,024;6.2;Bajo riesgo
15;Boyacá;15090;Berbeo;2,024;69.4;Alto riesgo
15;Boyacá;15106;Briceño;2,024;72.3;Alto riesgo
15;Boyacá;15131;Caldas;2,024;94.9;Inviable sanitariamente
15;Boyacá;15135;Campohermoso;2,024;8.3;Bajo riesgo
15;Boyacá;15183;Chita;2,024;23.7;Riesgo medio
15;Boyacá;15185;Chitaraque;2,024;10.7;Bajo riesgo
15;Boyacá;15187;Chivatá;2,024;9.1;Bajo riesgo
15;Boyacá;15212;Coper;2,024;74.4;Alto riesgo
15;Boyacá;15215;Corrales;2,024;38;Alto riesgo
15;Boyacá;15223;Cubará;2,024;43.9;Alto riesgo
15;Boyacá;15224;Cucaita;2,024;24.3;Riesgo medio
15;Boyacá;15226;Cuítiva;2,024;9.3;Bajo riesgo
15;Boyacá;15232;Chíquiza;2,024;7.2;Bajo riesgo
15;Boyacá;15238;Duitama;2,024;0.4;Sin riesgo
15;Boyacá;15244;El Cocuy;2,024;0;Sin riesgo
15;Boyacá;15276;Floresta;2,024;12.6;Bajo riesgo
15;Boyacá;15299;Garagoa;2,024;0;Sin riesgo
15;Boyacá;15325;Guayatá;2,024;0;Sin riesgo
15;Boyacá;15377;Labranzagrande;2,024;56.7;Alto riesgo
15;Boyacá;15401;La Victoria;2,024;12.1;Bajo riesgo
15;Boyacá;15407;Villa de Leyva;2,024;7.2;Bajo riesgo
15;Boyacá;15442;Maripí;2,024;6.6;Bajo riesgo
15;Boyacá;15476;Motavita;2,024;12.1;Bajo riesgo
15;Boyacá;15480;Muzo;2,024;58.5;Alto riesgo
15;Boyacá;15491;Nobsa;2,024;4.4;Sin riesgo
15;Boyacá;15500;Oicatá;2,024;39.7;Alto riesgo
15;Boyacá;15511;Pachavita;2,024;87.2;Inviable sanitariamente
15;Boyacá;15516;Paipa;2,024;6.5;Bajo riesgo
15;Boyacá;15518;Pajarito;2,024;14;Bajo riesgo
15;Boyacá;15531;Pauna;2,024;81.5;Inviable sanitariamente
15;Boyacá;15533;Paya;2,024;8.5;Bajo riesgo
15;Boyacá;15550;Pisba;2,024;15.4;Riesgo medio
15;Boyacá;15580;Quípama;2,024;6.3;Bajo riesgo
15;Boyacá;15599;Ramiriquí;2,024;0.8;Sin riesgo
15;Boyacá;15600;Ráquira;2,024;10.6;Bajo riesgo
15;Boyacá;15638;Sáchica;2,024;8.7;Bajo riesgo
15;Boyacá;15660;San Eduardo;2,024;81;Inviable sanitariamente
15;Boyacá;15676;San Miguel de Sema;2,024;10;Bajo riesgo
15;Boyacá;15681;San Pablo de Borbur;2,024;0;Sin riesgo
15;Boyacá;15690;Santa María;2,024;0;Sin riesgo
15;Boyacá;15693;Santa Rosa de Viterbo;2,024;4.2;Sin riesgo
15;Boyacá;15723;Sativasur;2,024;7.2;Bajo riesgo
15;Boyacá;15740;Siachoque;2,024;14.5;Riesgo medio
15;Boyacá;15759;Sogamoso;2,024;1.2;Sin riesgo
15;Boyacá;15762;Sora;2,024;30.1;Riesgo medio
15;Boyacá;15764;Soracá;2,024;23.6;Riesgo medio
15;Boyacá;15776;Sutamarchán;2,024;86.4;Inviable sanitariamente
15;Boyacá;15778;Sutatenza;2,024;28.4;Riesgo medio
15;Boyacá;15810;Tipacoque;2,024;69.3;Alto riesgo
15;Boyacá;15820;Tópaga;2,024;40.8;Alto riesgo
15;Boyacá;15822;Tota;2,024;22;Riesgo medio
15;Boyacá;15839;Tutazá;2,024;45.2;Alto riesgo
15;Boyacá;15879;Viracachá;2,024;60;Alto riesgo
17;Caldas;17001;Manizales;2,024;62.9;Alto riesgo
17;Caldas;17042;Anserma;2,024;29;Riesgo medio
17;Caldas;17050;Aranzazu;2,024;78.7;Alto riesgo
17;Caldas;17174;Chinchiná;2,024;64.5;Alto riesgo
17;Caldas;17272;Filadelfia;2,024;38.7;Alto riesgo
17;Caldas;17380;La Dorada;2,024;7.6;Bajo riesgo
17;Caldas;17388;La Merced;2,024;85.5;Inviable sanitariamente
17;Caldas;17433;Manzanares;2,024;71;Alto riesgo
17;Caldas;17486;Neira;2,024;6.8;Bajo riesgo
17;Caldas;17513;Pácora;2,024;71;Alto riesgo
17;Caldas;17524;Palestina;2,024;56.4;Alto riesgo
17;Caldas;17541;Pensilvania;2,024;63.3;Alto riesgo
17;Caldas;17614;Riosucio;2,024;72.9;Alto riesgo
17;Caldas;17616;Risaralda;2,024;64.5;Alto riesgo
17;Caldas;17653;Salamina;2,024;66.9;Alto riesgo
17;Caldas;17662;Samaná;2,024;71.6;Alto riesgo
17;Caldas;17665;San José;2,024;67.6;Alto riesgo
17;Caldas;17777;Supía;2,024;73.7;Alto riesgo
17;Caldas;17867;Victoria;2,024;35.1;Alto riesgo
17;Caldas;17873;Villamaría;2,024;54.8;Alto riesgo
17;Caldas;17877;Viterbo;2,024;74.4;Alto riesgo
19;Cauca;19022;Almaguer;2,024;0;Sin riesgo
19;Cauca;19130;Cajibío;2,024;0;Sin riesgo
19;Cauca;19137;Caldono;2,024;33.1;Riesgo medio
19;Cauca;19256;El Tambo;2,024;0;Sin riesgo
19;Cauca;19300;Guachené;2,024;0;Sin riesgo
19;Cauca;19318;Guapi;2,024;0;Sin riesgo
19;Cauca;19355;Inzá;2,024;24.8;Riesgo medio
19;Cauca;19513;Padilla;2,024;24.8;Riesgo medio
19;Cauca;19548;Piendamó - Tunía;2,024;0;Sin riesgo
19;Cauca;19573;Puerto Tejada;2,024;4;Sin riesgo
19;Cauca;19585;Puracé;2,024;12.3;Bajo riesgo
19;Cauca;19698;Santander de Quilichao;2,024;0;Sin riesgo
19;Cauca;19807;Timbío;2,024;3.2;Sin riesgo
19;Cauca;19845;Villa Rica;2,024;0.4;Sin riesgo
20;Cesar;20011;Aguachica;2,024;0;Sin riesgo
20;Cesar;20032;Astrea;2,024;39.8;Alto riesgo
20;Cesar;20045;Becerril;2,024;22.1;Riesgo medio
20;Cesar;20060;Bosconia;2,024;43.2;Alto riesgo
20;Cesar;20295;Gamarra;2,024;36.1;Alto riesgo
20;Cesar;20710;San Alberto;2,024;0;Sin riesgo
23;Córdoba;23672;San Antero;2,024;21.7;Riesgo medio
25;Cundinamarca;25001;Agua de Dios;2,024;3;Sin riesgo
25;Cundinamarca;25019;Albán;2,024;12.5;Bajo riesgo
25;Cundinamarca;25035;Anapoima;2,024;3.7;Sin riesgo
25;Cundinamarca;25040;Anolaima;2,024;14.1;Riesgo medio
25;Cundinamarca;25053;Arbeláez;2,024;23.8;Riesgo medio
25;Cundinamarca;25086;Beltrán;2,024;12.7;Bajo riesgo
25;Cundinamarca;25120;Cabrera;2,024;18.7;Riesgo medio
25;Cundinamarca;25123;Cachipay;2,024;8;Bajo riesgo
25;Cundinamarca;25126;Cajicá;2,024;3.1;Sin riesgo
25;Cundinamarca;25175;Chía;2,024;3.5;Sin riesgo
25;Cundinamarca;25178;Chipaque;2,024;9.9;Bajo riesgo
25;Cundinamarca;25200;Cogua;2,024;13.1;Bajo riesgo
25;Cundinamarca;25214;Cota;2,024;3.8;Sin riesgo
25;Cundinamarca;25224;Cucunubá;2,024;11.8;Bajo riesgo
25;Cundinamarca;25245;El Colegio;2,024;10.7;Bajo riesgo
25;Cundinamarca;25258;El Peñón;2,024;0;Sin riesgo
25;Cundinamarca;25260;El Rosal;2,024;0;Sin riesgo
25;Cundinamarca;25269;Facatativá;2,024;0;Sin riesgo
25;Cundinamarca;25286;Funza;2,024;1;Sin riesgo
25;Cundinamarca;25290;Fusagasugá;2,024;2.9;Sin riesgo
25;Cundinamarca;25295;Gachancipá;2,024;4.6;Sin riesgo
25;Cundinamarca;25307;Girardot;2,024;2.6;Sin riesgo
25;Cundinamarca;25312;Granada;2,024;1.4;Sin riesgo
25;Cundinamarca;25317;Guachetá;2,024;4.1;Sin riesgo
25;Cundinamarca;25320;Guaduas;2,024;7.7;Bajo riesgo
25;Cundinamarca;25322;Guasca;2,024;6.2;Bajo riesgo
25;Cundinamarca;25324;Guataquí;2,024;0;Sin riesgo
25;Cundinamarca;25328;Guayabal de Síquima;2,024;0;Sin riesgo
25;Cundinamarca;25368;Jerusalén;2,024;5.7;Bajo riesgo
25;Cundinamarca;25372;Junín;2,024;0.6;Sin riesgo
25;Cundinamarca;25377;La Calera;2,024;12.4;Bajo riesgo
25;Cundinamarca;25386;La Mesa;2,024;16.2;Riesgo medio
25;Cundinamarca;25402;La Vega;2,024;22.6;Riesgo medio
25;Cundinamarca;25407;Lenguazaque;2,024;73.1;Alto riesgo
25;Cundinamarca;25426;Machetá;2,024;14.7;Riesgo medio
25;Cundinamarca;25430;Madrid;2,024;1.4;Sin riesgo
25;Cundinamarca;25486;Nemocón;2,024;9.2;Bajo riesgo
25;Cundinamarca;25488;Nilo;2,024;4.6;Sin riesgo
25;Cundinamarca;25489;Nimaima;2,024;1.2;Sin riesgo
25;Cundinamarca;25491;Nocaima;2,024;31.3;Riesgo medio
25;Cundinamarca;25513;Pacho;2,024;0;Sin riesgo
25;Cundinamarca;25524;Pandi;2,024;6.2;Bajo riesgo
25;Cundinamarca;25535;Pasca;2,024;18.7;Riesgo medio
25;Cundinamarca;25592;Quebradanegra;2,024;14.4;Riesgo medio
25;Cundinamarca;25612;Ricaurte;2,024;0;Sin riesgo
25;Cundinamarca;25645;San Antonio del Tequendama;2,024;5.8;Bajo riesgo
25;Cundinamarca;25658;San Francisco;2,024;0.4;Sin riesgo
25;Cundinamarca;25662;San Juan de Rioseco;2,024;0;Sin riesgo
25;Cundinamarca;25718;Sasaima;2,024;3.1;Sin riesgo
25;Cundinamarca;25736;Sesquilé;2,024;11.6;Bajo riesgo
25;Cundinamarca;25740;Sibaté;2,024;10.7;Bajo riesgo
25;Cundinamarca;25743;Silvania;2,024;42.9;Alto riesgo
25;Cundinamarca;25745;Simijaca;2,024;27;Riesgo medio
25;Cundinamarca;25754;Soacha;2,024;4.2;Sin riesgo
25;Cundinamarca;25758;Sopó;2,024;4.9;Sin riesgo
25;Cundinamarca;25769;Subachoque;2,024;7.2;Bajo riesgo
25;Cundinamarca;25772;Suesca;2,024;3.9;Sin riesgo
25;Cundinamarca;25777;Supatá;2,024;0.2;Sin riesgo
25;Cundinamarca;25781;Sutatausa;2,024;4.6;Sin riesgo
25;Cundinamarca;25785;Tabio;2,024;2.2;Sin riesgo
25;Cundinamarca;25793;Tausa;2,024;21.1;Riesgo medio
25;Cundinamarca;25797;Tena;2,024;24.6;Riesgo medio
25;Cundinamarca;25799;Tenjo;2,024;8.1;Bajo riesgo
25;Cundinamarca;25805;Tibacuy;2,024;0.2;Sin riesgo
25;Cundinamarca;25807;Tibirita;2,024;8.6;Bajo riesgo
25;Cundinamarca;25817;Tocancipá;2,024;0.3;Sin riesgo
25;Cundinamarca;25841;Ubaque;2,024;6.8;Bajo riesgo
25;Cundinamarca;25843;Villa de San Diego de Ubaté;2,024;0;Sin riesgo
25;Cundinamarca;25845;Une;2,024;1.2;Sin riesgo
25;Cundinamarca;25873;Villapinzón;2,024;5.2;Bajo riesgo
25;Cundinamarca;25875;Villeta;2,024;9.3;Bajo riesgo
25;Cundinamarca;25885;Yacopí;2,024;64.1;Alto riesgo
25;Cundinamarca;25898;Zipacón;2,024;64.6;Alto riesgo
25;Cundinamarca;25899;Zipaquirá;2,024;7.6;Bajo riesgo
41;Huila;41001;Neiva;2,024;9.8;Bajo riesgo
41;Huila;41013;Agrado;2,024;90.3;Inviable sanitariamente
41;Huila;41026;Altamira;2,024;9.7;Bajo riesgo
41;Huila;41298;Garzón;2,024;0;Sin riesgo
41;Huila;41524;Palermo;2,024;10.3;Bajo riesgo
41;Huila;41530;Palestina;2,024;1.2;Sin riesgo
41;Huila;41615;Rivera;2,024;0;Sin riesgo
41;Huila;41660;Saladoblanco;2,024;0;Sin riesgo
44;La Guajira;44001;Riohacha;2,024;6.3;Bajo riesgo
44;La Guajira;44035;Albania;2,024;29.5;Riesgo medio
44;La Guajira;44090;Dibulla;2,024;43.5;Alto riesgo
44;La Guajira;44560;Manaure;2,024;11.3;Bajo riesgo
44;La Guajira;44847;Uribia;2,024;39.7;Alto riesgo
47;Magdalena;47030;Algarrobo;2,024;37.5;Alto riesgo
47;Magdalena;47058;Ariguaní;2,024;7.5;Bajo riesgo
47;Magdalena;47189;Ciénaga;2,024;37.5;Alto riesgo
47;Magdalena;47288;Fundación;2,024;0;Sin riesgo
47;Magdalena;47460;Nueva Granada;2,024;0;Sin riesgo
47;Magdalena;47570;Puebloviejo;2,024;0;Sin riesgo
47;Magdalena;47692;San Sebastián de Buenavista;2,024;0;Sin riesgo
47;Magdalena;47960;Zapayán;2,024;18.8;Riesgo medio
47;Magdalena;47980;Zona Bananera;2,024;0;Sin riesgo
50;Meta;50001;Villavicencio;2,024;12.7;Bajo riesgo
50;Meta;50006;Acacías;2,024;10.6;Bajo riesgo
50;Meta;50150;Castilla La Nueva;2,024;19.9;Riesgo medio
50;Meta;50251;El Castillo;2,024;0;Sin riesgo
50;Meta;50318;Guamal;2,024;0;Sin riesgo
52;Nariño;52001;Pasto;2,024;1.5;Sin riesgo
52;Nariño;52022;Aldana;2,024;21.3;Riesgo medio
52;Nariño;52036;Ancuya;2,024;57.5;Alto riesgo
52;Nariño;52051;Arboleda;2,024;64.8;Alto riesgo
52;Nariño;52215;Córdoba;2,024;23.5;Riesgo medio
52;Nariño;52227;Cumbal;2,024;3.7;Sin riesgo
52;Nariño;52240;Chachagüí;2,024;35;Riesgo medio
52;Nariño;52254;El Peñol;2,024;19.4;Riesgo medio
52;Nariño;52320;Guaitarilla;2,024;76.7;Alto riesgo
52;Nariño;52323;Gualmatán;2,024;16;Riesgo medio
52;Nariño;52356;Ipiales;2,024;72.5;Alto riesgo
52;Nariño;52381;La Florida;2,024;1;Sin riesgo
52;Nariño;52399;La Unión;2,024;75.1;Alto riesgo
52;Nariño;52411;Linares;2,024;62.5;Alto riesgo
52;Nariño;52427;Magüí;2,024;24.8;Riesgo medio
52;Nariño;52435;Mallama;2,024;44.7;Alto riesgo
52;Nariño;52480;Nariño;2,024;11.2;Bajo riesgo
52;Nariño;52585;Pupiales;2,024;49.7;Alto riesgo
52;Nariño;52612;Ricaurte;2,024;28.5;Riesgo medio
52;Nariño;52678;Samaniego;2,024;62;Alto riesgo
52;Nariño;52683;Sandoná;2,024;12.4;Bajo riesgo
52;Nariño;52696;Santa Bárbara;2,024;53.5;Alto riesgo
52;Nariño;52788;Tangua;2,024;61.2;Alto riesgo
52;Nariño;52835;San Andrés de Tumaco;2,024;19.3;Riesgo medio
54;Norte de Santander;54001;San José de Cúcuta;2,024;0;Sin riesgo
54;Norte de Santander;54099;Bochalema;2,024;0;Sin riesgo
54;Norte de Santander;54109;Bucarasica;2,024;79.1;Alto riesgo
54;Norte de Santander;54128;Cáchira;2,024;46.5;Alto riesgo
54;Norte de Santander;54172;Chinácota;2,024;60.8;Alto riesgo
54;Norte de Santander;54261;El Zulia;2,024;0;Sin riesgo
54;Norte de Santander;54673;San Cayetano;2,024;0;Sin riesgo
63;Quindío;63001;Armenia;2,024;1.4;Sin riesgo
63;Quindío;63130;Calarcá;2,024;0;Sin riesgo
66;Risaralda;66001;Pereira;2,024;29.2;Riesgo medio
66;Risaralda;66045;Apía;2,024;67.5;Alto riesgo
66;Risaralda;66075;Balboa;2,024;76.3;Alto riesgo
66;Risaralda;66088;Belén de Umbría;2,024;22.5;Riesgo medio
66;Risaralda;66318;Guática;2,024;68.3;Alto riesgo
66;Risaralda;66400;La Virginia;2,024;0;Sin riesgo
66;Risaralda;66440;Marsella;2,024;32.8;Riesgo medio
66;Risaralda;66456;Mistrató;2,024;7.2;Bajo riesgo
66;Risaralda;66594;Quinchía;2,024;69;Alto riesgo
66;Risaralda;66682;Santa Rosa de Cabal;2,024;3.7;Sin riesgo
66;Risaralda;66687;Santuario;2,024;54.2;Alto riesgo
68;Santander;68077;Barbosa;2,024;0;Sin riesgo
68;Santander;68079;Barichara;2,024;94;Inviable sanitariamente
68;Santander;68092;Betulia;2,024;0;Sin riesgo
68;Santander;68190;Cimitarra;2,024;0;Sin riesgo
68;Santander;68229;Curití;2,024;0;Sin riesgo
68;Santander;68235;El Carmen de Chucurí;2,024;46.9;Alto riesgo
68;Santander;68255;El Playón;2,024;84.9;Inviable sanitariamente
68;Santander;68266;Enciso;2,024;1.5;Sin riesgo
68;Santander;68276;Floridablanca;2,024;0;Sin riesgo
68;Santander;68307;Girón;2,024;2.5;Sin riesgo
68;Santander;68370;Jordán;2,024;74.4;Alto riesgo
68;Santander;68406;Lebrija;2,024;13.6;Bajo riesgo
68;Santander;68524;Palmas del Socorro;2,024;32.3;Riesgo medio
68;Santander;68572;Puente Nacional;2,024;22.4;Riesgo medio
68;Santander;68573;Puerto Parra;2,024;11.4;Bajo riesgo
68;Santander;68615;Rionegro;2,024;67.4;Alto riesgo
68;Santander;68655;Sabana de Torres;2,024;0;Sin riesgo
68;Santander;68689;San Vicente de Chucurí;2,024;29.2;Riesgo medio
68;Santander;68770;Suaita;2,024;33.9;Riesgo medio
68;Santander;68820;Tona;2,024;52.6;Alto riesgo
68;Santander;68872;Villanueva;2,024;92.4;Inviable sanitariamente
68;Santander;68895;Zapatoca;2,024;30.2;Riesgo medio
70;Sucre;70001;Sincelejo;2,024;6.3;Bajo riesgo
70;Sucre;70110;Buenavista;2,024;0;Sin riesgo
73;Tolima;73001;Ibagué;2,024;45.8;Alto riesgo
73;Tolima;73268;Espinal;2,024;0;Sin riesgo
73;Tolima;73678;San Luis;2,024;0;Sin riesgo
76;Valle del Cauca;76001;Cali;2,024;2.5;Sin riesgo
76;Valle del Cauca;76020;Alcalá;2,024;22.7;Riesgo medio
76;Valle del Cauca;76036;Andalucía;2,024;0;Sin riesgo
76;Valle del Cauca;76041;Ansermanuevo;2,024;17.6;Riesgo medio
76;Valle del Cauca;76054;Argelia;2,024;60.9;Alto riesgo
76;Valle del Cauca;76100;Bolívar;2,024;25.4;Riesgo medio
76;Valle del Cauca;76109;Buenaventura;2,024;0;Sin riesgo
76;Valle del Cauca;76113;Bugalagrande;2,024;11.7;Bajo riesgo
76;Valle del Cauca;76122;Caicedonia;2,024;0;Sin riesgo
76;Valle del Cauca;76126;Calima;2,024;50.8;Alto riesgo
76;Valle del Cauca;76130;Candelaria;2,024;12.1;Bajo riesgo
76;Valle del Cauca;76233;Dagua;2,024;10.3;Bajo riesgo
76;Valle del Cauca;76243;El Águila;2,024;13;Bajo riesgo
76;Valle del Cauca;76248;El Cerrito;2,024;1.7;Sin riesgo
76;Valle del Cauca;76250;El Dovio;2,024;0;Sin riesgo
76;Valle del Cauca;76275;Florida;2,024;0;Sin riesgo
76;Valle del Cauca;76306;Ginebra;2,024;10.5;Bajo riesgo
76;Valle del Cauca;76318;Guacarí;2,024;3.7;Sin riesgo
76;Valle del Cauca;76364;Jamundí;2,024;21.3;Riesgo medio
76;Valle del Cauca;76377;La Cumbre;2,024;6.2;Bajo riesgo
76;Valle del Cauca;76400;La Unión;2,024;11.2;Bajo riesgo
76;Valle del Cauca;76403;La Victoria;2,024;0;Sin riesgo
76;Valle del Cauca;76497;Obando;2,024;49.7;Alto riesgo
76;Valle del Cauca;76520;Palmira;2,024;8.4;Bajo riesgo
76;Valle del Cauca;76563;Pradera;2,024;0;Sin riesgo
76;Valle del Cauca;76606;Restrepo;2,024;0;Sin riesgo
76;Valle del Cauca;76616;Riofrío;2,024;18;Riesgo medio
76;Valle del Cauca;76622;Roldanillo;2,024;0.1;Sin riesgo
76;Valle del Cauca;76670;San Pedro;2,024;1.4;Sin riesgo
76;Valle del Cauca;76736;Sevilla;2,024;25.4;Riesgo medio
76;Valle del Cauca;76823;Toro;2,024;21.7;Riesgo medio
76;Valle del Cauca;76828;Trujillo;2,024;21.8;Riesgo medio
76;Valle del Cauca;76834;Tuluá;2,024;7.1;Bajo riesgo
76;Valle del Cauca;76845;Ulloa;2,024;0;Sin riesgo
76;Valle del Cauca;76863;Versalles;2,024;65;Alto riesgo
76;Valle del Cauca;76890;Yotoco;2,024;40.6;Alto riesgo
76;Valle del Cauca;76892;Yumbo;2,024;13;Bajo riesgo
76;Valle del Cauca;76895;Zarzal;2,024;3.8;Sin riesgo
81;Arauca;81001;Arauca;2,024;35.2;Alto riesgo
81;Arauca;81065;Arauquita;2,024;21.4;Riesgo medio
81;Arauca;81736;Saravena;2,024;49.5;Alto riesgo
85;Casanare;85001;Yopal;2,024;3.2;Sin riesgo
85;Casanare;85325;San Luis de Palenque;2,024;0.5;Sin riesgo
85;Casanare;85410;Tauramena;2,024;20.7;Riesgo medio
86;Putumayo;86571;Puerto Guzmán;2,024;20.7;Riesgo medio
88;Archipiélago de San Andrés, Providencia Y Santa Catalina;88001;San Andrés;2,024;8.5;Bajo riesgo
91;Amazonas;91540;Puerto Nariño;2,024;2.4;Sin riesgo
95;Guaviare;95025;El Retorno;2,024;12.9;Bajo riesgo
5;Antioquia;5001;Medellín;2,024;3;Sin riesgo
5;Antioquia;5030;Amagá;2,024;62;Alto riesgo
5;Antioquia;5034;Andes;2,024;8.4;Bajo riesgo
5;Antioquia;5036;Angelópolis;2,024;61;Alto riesgo
5;Antioquia;5038;Angostura;2,024;16.3;Riesgo medio
5;Antioquia;5040;Anorí;2,024;0.6;Sin riesgo
5;Antioquia;5042;Santa Fé de Antioquia;2,024;19.8;Riesgo medio
5;Antioquia;5044;Anzá;2,024;96.4;Inviable sanitariamente
5;Antioquia;5045;Apartadó;2,024;13.8;Bajo riesgo
5;Antioquia;5055;Argelia;2,024;0;Sin riesgo
5;Antioquia;5079;Barbosa;2,024;49;Alto riesgo
5;Antioquia;5086;Belmira;2,024;38.5;Alto riesgo
5;Antioquia;5091;Betania;2,024;26.9;Riesgo medio
